priority,graph_name,chart_type,source_file,status,detected_columns_or_asset,reason,suggested_output_filename
1,Train/validation/test split,bar,results/Rice/Centralized/MobileNetV2/seed42/metrics.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/MobileNetV2/seed42/test_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,test_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/MobileNetV2/seed42/validation_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,validation_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/ResNet18/seed123/metrics.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/ResNet18/seed2026/metrics.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/ResNet18/seed42/metrics.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/ResNet18/seed42/test_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,test_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Centralized/ResNet18/seed42/validation_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,validation_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/DDP/ResNet18/Final/evaluation/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/IID/MobileNetV2/evaluation/test_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,test_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/IID/MobileNetV2/evaluation/validation_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,validation_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/IID/ResNet18/evaluation/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p1/MobileNetV2/evaluation/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p1/MobileNetV2/evaluation/test_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,test_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p1/MobileNetV2/evaluation/validation_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,validation_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p5/MobileNetV2/evaluation/test_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,test_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p5/MobileNetV2/evaluation/validation_evaluation.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,validation_evaluation_data_split.png
1,Train/validation/test split,bar,results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/evaluation/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Rice/SupportingEvidence/ResNet18Proof/metrics.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed123.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_seed123_data_split.png
1,Train/validation/test split,bar,results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed2026.json,Ready from structured data,"classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support, dataset_root, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_seed2026_data_split.png
1,Train/validation/test split,bar,results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/metrics.json,Ready from structured data,"results.test.classification_report.Black Germ.support, results.test.classification_report.Broken.support, results.test.classification_report.Fusarium.support, results.test.classification_report.Insect.support, results.test.classification_report.Moldy.support, results.test.classification_report.Sound.support, results.test.classification_report.Spotted.support, results.test.classification_report.Sprouted.support, results.test.classification_report.macro avg.support, results.test.classification_report.weighted avg.support, results.test_07.classification_report.Black Germ.support, results.test_07.classification_report.Broken.support, results.test_07.classification_report.Fusarium.support, results.test_07.classification_report.Insect.support, results.test_07.classification_report.Moldy.support, results.test_07.classification_report.Sound.support, results.test_07.classification_report.Spotted.support, results.test_07.classification_report.Sprouted.support, results.test_07.classification_report.macro avg.support, results.test_07.classification_report.weighted avg.support, results.validation.classification_report.Black Germ.support, results.validation.classification_report.Broken.support, results.validation.classification_report.Fusarium.support, results.validation.classification_report.Insect.support, results.validation.classification_report.Moldy.support, results.validation.classification_report.Sound.support, results.validation.classification_report.Spotted.support, results.validation.classification_report.Sprouted.support, results.validation.classification_report.macro avg.support, results.validation.classification_report.weighted avg.support, split_sizes, split_sizes.test, split_sizes.test_07, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/evaluation_summary.csv,Ready from structured data,"num_images, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,evaluation_summary_data_split.png
1,Train/validation/test split,bar,results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/metrics.json,Ready from structured data,"results.test.classification_report.Black Germ.support, results.test.classification_report.Broken.support, results.test.classification_report.Fusarium.support, results.test.classification_report.Insect.support, results.test.classification_report.Moldy.support, results.test.classification_report.Sound.support, results.test.classification_report.Spotted.support, results.test.classification_report.Sprouted.support, results.test.classification_report.macro avg.support, results.test.classification_report.weighted avg.support, results.test_07.classification_report.Black Germ.support, results.test_07.classification_report.Broken.support, results.test_07.classification_report.Fusarium.support, results.test_07.classification_report.Insect.support, results.test_07.classification_report.Moldy.support, results.test_07.classification_report.Sound.support, results.test_07.classification_report.Spotted.support, results.test_07.classification_report.Sprouted.support, results.test_07.classification_report.macro avg.support, results.test_07.classification_report.weighted avg.support, results.validation.classification_report.Black Germ.support, results.validation.classification_report.Broken.support, results.validation.classification_report.Fusarium.support, results.validation.classification_report.Insect.support, results.validation.classification_report.Moldy.support, results.validation.classification_report.Sound.support, results.validation.classification_report.Spotted.support, results.validation.classification_report.Sprouted.support, results.validation.classification_report.macro avg.support, results.validation.classification_report.weighted avg.support, split_sizes, split_sizes.test, split_sizes.test_07, split_sizes.train, split_sizes.validation",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,metrics_data_split.png
1,Train/validation/test split,bar,streamlit-ui/streamlit-ui/data/dataset_splits.csv,Ready from structured data,"count, dataset, split",Summarizes the evaluation protocol and can accompany the capture-group-overlap value.,dataset_splits_data_split.png
2,Accuracy vs Macro-F1,scatter,experiments/results/rice/rice_ddp_resnet18/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/rice/rice_fedavg_iid_mobilenetv2/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/rice/rice_fedavg_iid_resnet18/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/rice/rice_fedavg_noniid_mobilenetv2/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/rice/rice_fedavg_noniid_resnet18/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/tables/rice_architecture_evaluation.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,rice_architecture_evaluation_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/tables/rice_fedavg_mobilenetv2_comparison.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,rice_fedavg_mobilenetv2_comparison_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/wheat/wheat_resnet18_grouped_v2/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,experiments/results/wheat/wheat_resnet18_grouped_v3_sqrt_weights/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Reports/FinalReportArchive/tables/rice_architecture_evaluation.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,rice_architecture_evaluation_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Reports/FinalReportArchive/tables/rice_fedavg_mobilenetv2_comparison.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,rice_fedavg_mobilenetv2_comparison_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/DDP/ResNet18/Final/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/FedAvg/IID/MobileNetV2/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/FedAvg/IID/ResNet18/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/FedAvg/NonIID_alpha0p1/MobileNetV2/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/FedAvg/NonIID_alpha0p5/MobileNetV2/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/evaluation/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Rice/Federated/Summaries/Presentation_tables/table_1_alpha0p5_comprehensive.csv,Ready from structured data,"Accuracy, Macro-F1",Checks whether high overall accuracy hides weaker balanced performance across classes.,table_1_alpha0p5_comprehensive_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/evaluation_summary.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,evaluation_summary_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,streamlit-ui/streamlit-ui/data/experiment_results.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,experiment_results_accuracy_vs_macro_f1.png
2,Accuracy vs Macro-F1,scatter,streamlit-ui/streamlit-ui/data/round_metrics.csv,Ready from structured data,"accuracy, macro_f1",Checks whether high overall accuracy hides weaker balanced performance across classes.,round_metrics_accuracy_vs_macro_f1.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,experiments/results/tables/rice_model_efficiency.csv,Ready if performance metric is also present,"centralized_test_macro_f1, fedavg_iid_test_macro_f1, fedavg_noniid_test_macro_f1, model, parameters",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,rice_model_efficiency_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Reports/FinalReportArchive/tables/rice_model_efficiency.csv,Ready if performance metric is also present,"centralized_test_macro_f1, fedavg_iid_test_macro_f1, fedavg_noniid_test_macro_f1, model, parameters",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,rice_model_efficiency_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Rice/Federated/FedAvg/NonIID_alpha0p1/MobileNetV2/evaluation/evaluation_metrics.json,Ready if performance metric is also present,"algorithm, checkpoint_validation_metrics.accuracy, checkpoint_validation_metrics.balanced_accuracy, checkpoint_validation_metrics.macro_f1, communication, communication.estimated_cumulative_full_fp32_mib, communication.estimated_full_fp32_mib_per_transfer, communication.full_model_transfers, communication.private_parameters_per_client, communication.shared_parameters, communication.total_parameters, results.test.accuracy, results.test.balanced_accuracy, results.test.macro_f1, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.macro_f1, training_best_validation_macro_f1",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,evaluation_metrics_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Rice/Federated/FedPer/NonIID_alpha0p1/MobileNetV2/test_metrics.json,Ready if performance metric is also present,"algorithm, communication, communication.complete_transfers, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,test_metrics_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Rice/Federated/FedRep/IID/MobileNetV2/test_metrics.json,Ready if performance metric is also present,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,test_metrics_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Rice/Federated/FedRep/NonIID_alpha0p1/MobileNetV2/test_metrics.json,Ready if performance metric is also present,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,test_metrics_accuracy_efficiency.png
2,Model accuracy-efficiency comparison,scatter or grouped bar,results/Rice/Federated/FedRep/NonIID_alpha0p5/MobileNetV2/test_metrics.json,Ready if performance metric is also present,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1",Explains why MobileNetV2 or EfficientNetB0 may be suitable for resource-constrained federated clients.,test_metrics_accuracy_efficiency.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_ddp_resnet18/evaluation/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_ddp_resnet18/evaluation/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_efficientnetb0_grouped_v1/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_efficientnetb0_grouped_v1/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_iid_mobilenetv2/evaluation/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_iid_mobilenetv2/evaluation/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_iid_resnet18/evaluation/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_iid_resnet18/evaluation/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_noniid_mobilenetv2/evaluation/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_noniid_mobilenetv2/evaluation/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_noniid_resnet18/evaluation/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_fedavg_noniid_resnet18/evaluation/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_mobilenetv2_grouped_v1/test_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,test_per_class_metrics_per_class_metrics.png
2,"Per-class precision, recall and F1",grouped horizontal bar,experiments/results/rice/rice_mobilenetv2_grouped_v1/validation_per_class_metrics.csv,Ready from classification-report data,"class_name, precision, recall, support",Reveals which grain classes remain difficult even when overall Accuracy or Macro-F1 is high.,validation_per_class_metrics_per_class_metrics.png
